Count,Domain Name,Registrar,Creation Date,Expiration Date,Name Servers,Error
1322,hpsprinkler.com/,N/A,N/A,N/A,N/A,"No match for ""HPSPRINKLER.COM"".
>>> Last update of whois database: 2024-12-09T00:13:18Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
1323,HPU.EDU,N/A,1994-06-03,2026-07-31,N/A,
1324,HPUTX.EDU,N/A,1995-09-14,2025-07-31,N/A,
1325,hpva.us/dmprize.html,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
1326,HPWES.NET,"GoDaddy.com, LLC",2009-06-11,2026-06-11,"NS03.DOMAINCONTROL.COM, NS04.DOMAINCONTROL.COM",
1327,hq-uploads.com/movies/katt-williams-kevin-hart-aries-spears-live-on-the-sunset-strip-2009-dvdrip-xvid-qcf/,N/A,N/A,N/A,N/A,"No match for ""HQ-UPLOADS.COM"".
>>> Last update of whois database: 2024-12-09T00:13:18Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
1328,HQADULTFUCK.COM,MAFF Inc.,2023-09-07,2025-09-07,"ELSA.NS.CLOUDFLARE.COM, JARRED.NS.CLOUDFLARE.COM",
1329,HQBDSM.COM,Instra Corporation Pty Ltd.,2001-11-28,2025-06-17,"NS1.ONLYDOMAINS.COM, NS2.ONLYDOMAINS.COM, NS3.ONLYDOMAINS.COM",
1330,HQHIPHOP.NET,Dynadot Inc,2010-01-31,2025-01-31,"NS1.BRAINYDNS.COM, NS2.BRAINYDNS.COM",
1331,HR.COM,"GoDaddy.com, LLC",1994-12-19,2030-12-18,"LUKE.NS.CLOUDFLARE.COM, ZOE.NS.CLOUDFLARE.COM",
1332,hr.ro,ICI - Registrar,2001-01-01,2028-05-29,"freedns1.registrar-servers.com, freedns2.registrar-servers.com, freedns3.registrar-servers.com, freedns4.registrar-servers.com, freedns5.registrar-servers.com",
1333,hrblock.ca,Webnames.ca Inc.,2000-09-25,2027-04-23,"ns1-03.azure-dns.com, ns2-03.azure-dns.net, ns3-03.azure-dns.org, ns4-03.azure-dns.info",
1334,HRBLOCKDOLLARSANDSENSE.COM,"MarkMonitor, Inc.",2009-06-24,2025-06-24,"NS1-04.AZURE-DNS.COM, NS2-04.AZURE-DNS.NET, NS3-04.AZURE-DNS.ORG, NS4-04.AZURE-DNS.INFO",
1335,HRBLOCKNS.COM,Gname.com Pte. Ltd.,2021-09-12,2025-09-12,"A.SHARE-DNS.COM, B.SHARE-DNS.NET",
1336,hrblockreferafriend.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
1337,HRBLOCKSEARS.COM,MarkMonitor Inc.,2007-10-23,2025-10-23,"NS1.MARKMONITOR.COM, NS2.MARKMONITOR.COM, NS3.MARKMONITOR.COM, NS4.MARKMONITOR.COM, NS5.MARKMONITOR.COM, NS6.MARKMONITOR.COM, NS7.MARKMONITOR.COM",
1338,hrblockstars.com/,N/A,N/A,N/A,N/A,"No match for ""HRBLOCKSTARS.COM"".
>>> Last update of whois database: 2024-12-09T00:13:18Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
1339,hrc.org,"Network Solutions, LLC",1997-02-19,2033-02-20,"ns-1411.awsdns-48.org, ns-1711.awsdns-21.co.uk, ns-2.awsdns-00.com, ns-816.awsdns-38.net",
1340,hrclough.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
1341,hrea.org/lists/hr-education-na/markup/msg00573.html,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
1342,hrepc.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
1343,hrllp-law.com/contact-us,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
1344,HRS.COM,"PSI-USA, Inc. dba Domain Robot",1997-06-22,2025-06-21,"NS-1154.AWSDNS-16.ORG, NS-1976.AWSDNS-55.CO.UK, NS-66.AWSDNS-08.COM, NS-833.AWSDNS-40.NET",
1345,hrs.de,N/A,N/A,N/A,"ns-1075.awsdns-06.org, ns-1708.awsdns-21.co.uk, ns-466.awsdns-58.com, ns-754.awsdns-30.net",
1346,hrsa.gov,get.gov,1998-06-23,2025-09-22,"collins.ns.cloudflare.com, steven.ns.cloudflare.com",
1347,HRSSCHICAGO.COM,"Register.com, Inc.",2005-01-20,2026-01-20,"DNS101.REGISTER.COM, DNS102.REGISTER.COM",
1348,hrubylaw.com/,N/A,N/A,N/A,N/A,"No match for ""HRUBYLAW.COM"".
>>> Last update of whois database: 2024-12-09T00:13:18Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
1349,hrw.org,"Network Solutions, LLC",1994-11-16,2029-11-15,"ns3-01.azure-dns.org, ns1-01.azure-dns.com, ns2-01.azure-dns.net, ns4-01.azure-dns.info",
1350,hrwiki.org,PDR Ltd. d/b/a PublicDomainRegistry.com,2004-04-03,2025-04-03,"ns1.linode.com, ns2.linode.com, ns3.linode.com, ns4.linode.com, ns5.linode.com",
1351,HSBCCREDITCARD.COM,"CSC Corporate Domains, Inc.",2003-12-09,2025-12-09,"NS1.HSBC.US, NS2.HSBC.US",
1352,hscni.net/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
1353,hsconnect.com/page/content.detail/id/538995.html?nav=5002,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
1354,hsd.org,"Register.com, Inc.",1996-09-17,2025-09-16,"ns1.dca.net, ns2.dca.net",
1355,hsdfi.org,DomainSpot LLC,2004-02-03,2026-02-03,"ns1.siteground.net, ns2.siteground.net",
1356,hsgalleries.com/gallery04/kittyhawkiiilc_1.htm,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
1357,hsgametime.com/houston/content/topstories/stories/hsgt080830_ks_yatesvsbtw.2b6545cc.html,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
1358,hsinet.org,"GoDaddy.com, LLC",2003-02-20,2025-02-20,"ns12.wixdns.net, ns13.wixdns.net",
1359,hsoac.org,"GoDaddy.com, LLC",2001-05-11,2025-05-11,"ns75.domaincontrol.com, ns76.domaincontrol.com",
1360,hsp.org/node/3056,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
1361,HSPERSON.COM,"Network Solutions, LLC",1999-06-14,2025-06-14,"NS1.SITEGROUND315.COM, NS2.SITEGROUND315.COM",
1362,hsrupdates.com/statebystate/details/missouri-highspeed-rail-plans--45,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
1363,HSVVOICE.COM,"GoDaddy.com, LLC",1997-09-11,2028-09-10,"JERMAINE.NS.CLOUDFLARE.COM, NOLA.NS.CLOUDFLARE.COM",
1364,HSWRESTLING.NET,"GoDaddy.com, LLC",2024-02-19,2025-02-19,"NS1.HSWRESTLING.NET, NS2.HSWRESTLING.NET",
1365,HT-FC.COM,"GoDaddy.com, LLC",2010-08-29,2026-08-29,"NS1.RENEWYOURNAME.NET, NS2.RENEWYOURNAME.NET",
1366,HTC.COM,"Net-Chinese Co., Ltd.",1990-05-16,2026-05-17,"A1-244.AKAM.NET, A22-67.AKAM.NET, A24-64.AKAM.NET, A5-65.AKAM.NET, A6-66.AKAM.NET, A9-67.AKAM.NET",
1367,htcthunderboltsale.com/detail/htc-a8181-desire-unlocked-quad-band-gsm-phone-with-b0038jdf3e,N/A,N/A,N/A,N/A,"No match for ""HTCTHUNDERBOLTSALE.COM"".
>>> Last update of whois database: 2024-12-09T00:13:18Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
1368,HTFR.COM,Mesh Digital Limited,1999-01-19,2025-01-19,"NS.HEARTINTERNET.UK, NS2.HEARTINTERNET.UK",
1369,HTHIBODEAU.COM,"GoDaddy.com, LLC",2008-03-17,2025-03-17,"NS1.ODEDI65381.MYWHC.CA, NS2.ODEDI65381.MYWHC.CA",
1370,HTIR.COM,"Network Solutions, LLC",1998-04-23,2026-04-22,"NS1.HTIR.COM, NS2.HTIR.COM",
1371,htirlincolnco-op.com/,N/A,N/A,N/A,N/A,"No match for ""HTIRLINCOLNCO-OP.COM"".
>>> Last update of whois database: 2024-12-09T00:13:18Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
